Category: Tool Id: Solar Pickaxe Old Value: 334593 - Value: 334593 | Rap changed: 0%
Category: Pet Id: Huge Rose Cat Old Value: 2000000000 - Value: 1832045585 | Rap changed: -10%
Category: Pet Id: Love Cow Old Value: 334 - Value: 14505 | Rap changed: 97%
Category: Pet Id: Cupcake Hamster Old Value: 2350 - Value: 1714410 | Rap changed: 99%
Category: Pet Id: Huge Valentines Bear Old Value: 199892737 - Value: 18910788 | Rap changed: -958%
Category: Pet Id: Valentines Bee Old Value: 2340026 - Value: 1367 | Rap changed: -171080%
Category: Pet Id: Pink Poodle Old Value: 1080161 - Value: 1317 | Rap changed: -81917%
Category: Pet Id: Pink Poodle Old Value: 1080161 - Value: 3411 | Rap changed: -31567%
Category: Pet Id: Valentines Bear Old Value: 4054 - Value: 1257733 | Rap changed: 99%
Category: Pet Id: Valentines Bear Old Value: 4054 - Value: 55078 | Rap changed: 92%
Category: Pet Id: Marshmallow Kitsune Old Value: 3854 - Value: 9692 | Rap changed: 60%
Category: Pet Id: Valentines Dominus Old Value: 7522696 - Value: 7522696 | Rap changed: 0%
Category: Pet Id: Valentines Dominus Old Value: 7522696 - Value: 235243688 | Rap changed: 96%
Category: Pet Id: Valentines Angelus Old Value: 12753853 - Value: 9469388 | Rap changed: -35%
Category: Pet Id: Valentines Bee Old Value: 2340026 - Value: 132012 | Rap changed: -1673%
Category: Pet Id: Cupcake Hamster Old Value: 2350 - Value: 1153 | Rap changed: -104%
Category: Pet Id: Huge Jetpack Tiger Old Value: 60494126 - Value: 60494126 | Rap changed: 0%
Category: Pet Id: Huge Jetpack Tiger Old Value: 60494126 - Value: 44847933 | Rap changed: -35%
Category: Pet Id: Gargantuan Matryoshka Bear Old Value: 220807037396 - Value: 220807037396 | Rap changed: 0%
Category: Pet Id: Huge Chroma Doodle Axolotl Old Value: 3534400006 - Value: 42400000429 | Rap changed: 91%
Category: Pet Id: Ooze Corgi Old Value: 10614 - Value: 7320 | Rap changed: -45%
Category: Pet Id: Titanic Wild Corrupt Agony Old Value: 219200001791 - Value: 219200001791 | Rap changed: 0%
Category: Pet Id: Holographic Monkey Old Value: 900 - Value: 900 | Rap changed: 0%
Category: Pet Id: Titanic Wild Frost Agony Old Value: 57599999934 - Value: 57599999934 | Rap changed: 0%
Category: Pet Id: Huge Cool Cat Old Value: 13000000000 - Value: 13000000000 | Rap changed: 0%
Category: Pet Id: Titanic Atlantean Jellyfish Old Value: 100000000000 - Value: 100000000000 | Rap changed: 0%
Category: Pet Id: Titanic Wild Corrupt Agony Old Value: 219200001791 - Value: 86118953571 | Rap changed: -155%
Category: Pet Id: Huge Bobcat Old Value: 443416645 - Value: 443416645 | Rap changed: 0%
Category: Pet Id: Huge Torpedo Shepherd Old Value: 3371360008 - Value: 3371360008 | Rap changed: 0%
Category: Pet Id: Huge Wild Corrupt Agony Old Value: 555857313 - Value: 555857313 | Rap changed: 0%
Category: Pet Id: Huge Wild Corrupt Agony Old Value: 555857313 - Value: 7759999957 | Rap changed: 92%
Category: Pet Id: Wild Galaxy Agony Old Value: 32653186 - Value: 32653186 | Rap changed: 0%
Category: Pet Id: Huge Nyan Cat Old Value: 315818655 - Value: 315818655 | Rap changed: 0%
Category: Pet Id: Huge Matryoshka Dino Old Value: 100000000000 - Value: 32267031248 | Rap changed: -210%
Category: Pet Id: Huge Bobcat Old Value: 443416645 - Value: 67590715 | Rap changed: -557%
Category: Pet Id: Wild Galaxy Agony Old Value: 32653186 - Value: 17314822 | Rap changed: -89%
Category: Pet Id: Titanic Nyan Cat Old Value: 28073683206 - Value: 28073683206 | Rap changed: 0%
Category: Pet Id: Huge Wild Frost Agony Old Value: 471381056 - Value: 471381056 | Rap changed: 0%
Category: Pet Id: Titanic Wild Frost Agony Old Value: 57599999934 - Value: 12086085763 | Rap changed: -377%
Category: Pet Id: Titanic Matryoshka Cat Old Value: 12171728247 - Value: 12171728247 | Rap changed: 0%
Category: Pet Id: Parachute Monkey Old Value: 15930 - Value: 15930 | Rap changed: 0%
Category: Pet Id: Huge Wild Frost Agony Old Value: 471381056 - Value: 100380467 | Rap changed: -370%
Category: Pet Id: Fox Old Value: 777777 - Value: 777777 | Rap changed: 0%
Category: Pet Id: Huge Matryoshka Capybara Old Value: 17800000191 - Value: 673987088 | Rap changed: -2542%
Category: Pet Id: Lucki Agony Old Value: 2562440 - Value: 190976 | Rap changed: -1242%
Category: Pet Id: Titanic Nyan Cat Old Value: 28073683206 - Value: 9640000409 | Rap changed: -192%
Category: Pet Id: Matryoshka Dino Old Value: 1516799998 - Value: 12265073 | Rap changed: -12267%
Category: Pet Id: Wild Fire Agony Old Value: 23748 - Value: 23748 | Rap changed: 0%
Category: Pet Id: Matryoshka Fox Old Value: 10731707 - Value: 10731707 | Rap changed: 0%
Category: Pet Id: Anime Tanuki Old Value: 30000000000 - Value: 126204090 | Rap changed: -23672%
Category: Pet Id: Huge Matryoshka Dino Old Value: 100000000000 - Value: 254783132 | Rap changed: -39150%
Category: Pet Id: Huge Arcane Dominus Old Value: 11319999976 - Value: 220365125 | Rap changed: -5037%
Category: Pet Id: Jetpack Tiger Old Value: 16171 - Value: 16171 | Rap changed: 0%
Category: Pet Id: Parachute Monkey Old Value: 15930 - Value: 3546 | Rap changed: -350%
Category: Pet Id: Parachute Monkey Old Value: 15930 - Value: 98 | Rap changed: -16156%
Category: Pet Id: Huge Nyan Cat Old Value: 315818655 - Value: 156982483 | Rap changed: -102%
Category: Pet Id: Huge Wild Galaxy Agony Old Value: 89018736 - Value: 89018736 | Rap changed: 0%
Category: Pet Id: Parachute Monkey Old Value: 15930 - Value: 13092 | Rap changed: -22%
Category: Pet Id: Jetpack Tiger Old Value: 16171 - Value: 1106 | Rap changed: -1363%
Category: Pet Id: Wild Fire Agony Old Value: 23748 - Value: 13781571 | Rap changed: 99%
Category: Pet Id: Huge Jungle Golem Old Value: 4164000015 - Value: 8175999969 | Rap changed: 49%
Category: Pet Id: Wild Frost Agony Old Value: 9775 - Value: 9775 | Rap changed: 0%
Category: Pet Id: Turbo Cheetah Old Value: 15168 - Value: 15168 | Rap changed: 0%
Category: Pet Id: Doodle Unicorn Old Value: 891 - Value: 891 | Rap changed: 0%
Category: Pet Id: Huge Mushroom King Old Value: 529374950 - Value: 529374950 | Rap changed: 0%
Category: Pet Id: Huge Bear Old Value: 7264000062 - Value: 7264000062 | Rap changed: 0%
Category: Pet Id: Inferno Stealth Dragon Old Value: 1259200004 - Value: 1259200004 | Rap changed: 0%
Category: Pet Id: Huge Evolved Elephant Old Value: 21863999787 - Value: 21863999787 | Rap changed: 0%
Category: Pet Id: Titanic Valkyrie Pegasus Old Value: 100000000000 - Value: 100000000000 | Rap changed: 0%
Category: Pet Id: Titanic Kawaii Cat Old Value: 97019799956 - Value: 97019799956 | Rap changed: 0%
Category: Pet Id: Huge Torpedo Shepherd Old Value: 3371360008 - Value: 321737085 | Rap changed: -948%
Category: Pet Id: Dot Matrix Snail Old Value: 5403133 - Value: 5403133 | Rap changed: 0%
Category: Pet Id: Rocket Shark Old Value: 15736 - Value: 15736 | Rap changed: 0%
Category: Pet Id: Huge Stunt Cat Old Value: 128186637 - Value: 128186637 | Rap changed: 0%
Category: Pet Id: Huge Stunt Corgi Old Value: 1781500021 - Value: 1781500021 | Rap changed: 0%
Category: Pet Id: Rocket Shark Old Value: 15736 - Value: 1013 | Rap changed: -1454%
Category: Pet Id: Huge Stunt Cat Old Value: 128186637 - Value: 111751497 | Rap changed: -15%
Category: Pet Id: Huge Evolved Pixel Cat Old Value: 10000000000 - Value: 10000000000 | Rap changed: 0%
Category: Pet Id: Crash Dummy Noob Old Value: 47393 - Value: 47393 | Rap changed: 0%
Category: Pet Id: Fireball Cat Old Value: 79910 - Value: 79910 | Rap changed: 0%
Category: Pet Id: Huge Jelly Kitsune Old Value: 2023008716 - Value: 2023008716 | Rap changed: 0%
Category: Pet Id: Fireball Cat Old Value: 79910 - Value: 339308 | Rap changed: 76%
Category: Pet Id: Stunt Cat Old Value: 162196 - Value: 162196 | Rap changed: 0%
Category: Pet Id: Huge Torpedo Shepherd Old Value: 3371360008 - Value: 66987242 | Rap changed: -4933%
Category: Pet Id: Huge Stunt Corgi Old Value: 1781500021 - Value: 196134209 | Rap changed: -809%
Category: Pet Id: Huge Stunt Corgi Old Value: 1781500021 - Value: 69734998 | Rap changed: -2455%
Category: Pet Id: Ooze Axolotl Old Value: 71072 - Value: 1250873 | Rap changed: 94%
Category: Pet Id: Huge Guard Bunny Old Value: 100000000000 - Value: 100000000000 | Rap changed: 0%
Category: Pet Id: Stunt Corgi Old Value: 14404 - Value: 14404 | Rap changed: 0%
Category: Pet Id: Huge Party Panda Old Value: 252277563 - Value: 252277563 | Rap changed: 0%
Category: Pet Id: Stunt Cat Old Value: 162196 - Value: 1260777 | Rap changed: 87%
Category: Pet Id: Lucki Agony Old Value: 2562440 - Value: 61315 | Rap changed: -4080%
Category: Pet Id: Plane Dragon Old Value: 1462 - Value: 1462 | Rap changed: 0%
Category: Pet Id: Huge Fireball Cat Old Value: 285359617 - Value: 285359617 | Rap changed: 0%
Category: Pet Id: Torpedo Shepherd Old Value: 1809 - Value: 1809 | Rap changed: 0%
Category: Pet Id: Huge Party Panda Old Value: 252277563 - Value: 38748240 | Rap changed: -552%
Category: Pet Id: Firegel Dragon Old Value: 62378 - Value: 1218 | Rap changed: -5022%
Category: Pet Id: Huge Stunt Corgi Old Value: 1781500021 - Value: 21829223 | Rap changed: -8062%
Category: Pet Id: Loveserker Old Value: 916211204 - Value: 269470 | Rap changed: -339905%
Category: Pet Id: Torpedo Shepherd Old Value: 1809 - Value: 108958 | Rap changed: 98%
Category: Pet Id: Crash Dummy Noob Old Value: 47393 - Value: 328826254 | Rap changed: 99%
Category: Pet Id: Stunt Raccoon Old Value: 179074056 - Value: 179074056 | Rap changed: 0%
Category: Pet Id: Stunt Cat Old Value: 162196 - Value: 4014 | Rap changed: -3941%
Category: Pet Id: Rocket Shark Old Value: 15736 - Value: 50451 | Rap changed: 68%
Category: Pet Id: Stunt Raccoon Old Value: 179074056 - Value: 7363 | Rap changed: -2431981%
Category: Pet Id: Torpedo Shepherd Old Value: 1809 - Value: 2053 | Rap changed: 11%
Category: Pet Id: Plane Dragon Old Value: 1462 - Value: 1539 | Rap changed: 5%
Category: Pet Id: Doodle Bunny Old Value: 10010000000 - Value: 99999 | Rap changed: -10010001%
Category: Pet Id: Huge Player Penguin Old Value: 85733578 - Value: 85733578 | Rap changed: 0%
Category: Pet Id: Plane Dragon Old Value: 1462 - Value: 168 | Rap changed: -771%
Category: Pet Id: Crash Dummy Noob Old Value: 47393 - Value: 50059568 | Rap changed: 99%
Category: Pet Id: Turbo Cheetah Old Value: 15168 - Value: 11974 | Rap changed: -27%
Category: Pet Id: Plane Dragon Old Value: 1462 - Value: 435 | Rap changed: -237%
Category: Pet Id: Stunt Raccoon Old Value: 179074056 - Value: 12624 | Rap changed: -1418421%
Category: Pet Id: Crash Dummy Noob Old Value: 47393 - Value: 184103 | Rap changed: 74%
Category: Pet Id: Rocket Shark Old Value: 15736 - Value: 816 | Rap changed: -1829%
Category: Pet Id: Huge Party Panda Old Value: 252277563 - Value: 17480473 | Rap changed: -1344%
Category: Pet Id: Stunt Raccoon Old Value: 179074056 - Value: 2701104 | Rap changed: -6530%
Category: Pet Id: Rocket Shark Old Value: 15736 - Value: 37465 | Rap changed: 57%
Category: Pet Id: Huge Guard Bunny Old Value: 100000000000 - Value: 16528400102 | Rap changed: -506%
Category: Pet Id: Titanic Frontman Jellyfish Old Value: 95000000000 - Value: 95000000000 | Rap changed: 0%
Category: Pet Id: Doodle Tiger Old Value: 100 - Value: 100 | Rap changed: 0%
Category: Pet Id: Huge Wyvern of Hades Old Value: 4986792135 - Value: 4986792135 | Rap changed: 0%
Category: Pet Id: Huge Wyvern of Hades Old Value: 4986792135 - Value: 545002580 | Rap changed: -816%
Category: Pet Id: Raining Love Dog Old Value: 6549 - Value: 3571 | Rap changed: -84%
Category: Pet Id: Snow Cat Old Value: 10000 - Value: 10000 | Rap changed: 0%
Category: Pet Id: Huge Doll Cat Old Value: 1414438485 - Value: 1414438485 | Rap changed: 0%
Category: Pet Id: Anime Tanuki Old Value: 30000000000 - Value: 76842119 | Rap changed: -38942%
Category: Pet Id: Clover Griffin Old Value: 14437 - Value: 127342 | Rap changed: 88%
Category: Pet Id: Titanic Frontman Jellyfish Old Value: 95000000000 - Value: 25715211996 | Rap changed: -270%
Category: Pet Id: Minecart Piggy Old Value: 18376 - Value: 20979 | Rap changed: 12%
Category: Pet Id: Empyrean Fox Old Value: 367544 - Value: 367544 | Rap changed: 0%
Category: Pet Id: Huge Cartoon Bunny Old Value: 8501920000 - Value: 8501920000 | Rap changed: 0%
Category: Pet Id: Titanic Frontman Jellyfish Old Value: 95000000000 - Value: 10488080349 | Rap changed: -806%
Category: Pet Id: Huge Guard Bunny Old Value: 100000000000 - Value: 694300036 | Rap changed: -14303%
Category: Pet Id: Googly Cat Old Value: 764298373 - Value: 764298373 | Rap changed: 0%
Category: Pet Id: Huge Doll Cat Old Value: 1414438485 - Value: 33967040 | Rap changed: -4065%
Category: Pet Id: Googly Corgi Old Value: 6980248 - Value: 6980248 | Rap changed: 0%
Category: Pet Id: Huge Doll Cat Old Value: 1414438485 - Value: 19764069 | Rap changed: -7057%
Category: Pet Id: Guard Bunny Old Value: 352523 - Value: 352523 | Rap changed: 0%
Category: Pet Id: Huge Player Fox Old Value: 71880982 - Value: 71880982 | Rap changed: 0%
Category: Pet Id: Googly Cat Old Value: 764298373 - Value: 8290224 | Rap changed: -9120%
Category: Pet Id: Spring Griffin Old Value: 5268 - Value: 4812 | Rap changed: -10%
Category: Pet Id: Player Fox Old Value: 4365 - Value: 4365 | Rap changed: 0%
Category: Pet Id: Huge Love Corgi Old Value: 2201321735 - Value: 892562804 | Rap changed: -147%
Category: Pet Id: Player Penguin Old Value: 58581 - Value: 58581 | Rap changed: 0%
Category: Pet Id: Titanic Easter Axolotl Old Value: 169099998464 - Value: 11245076911 | Rap changed: -1404%
Category: Pet Id: Huge Player Fox Old Value: 71880982 - Value: 85190735 | Rap changed: 15%
Category: Pet Id: Recruiter Axolotl Old Value: 233 - Value: 233 | Rap changed: 0%
Category: Pet Id: Player Gecko Old Value: 10035 - Value: 10035 | Rap changed: 0%
Category: Pet Id: Titanic Doll Cat Old Value: 100000000000 - Value: 9701448016 | Rap changed: -931%
Category: Pet Id: Huge Player Fox Old Value: 71880982 - Value: 19595005 | Rap changed: -267%
Category: Pet Id: Recruiter Axolotl Old Value: 233 - Value: 264440332 | Rap changed: 99%
Category: Pet Id: Player Gecko Old Value: 10035 - Value: 97 | Rap changed: -10246%
Category: Pet Id: Player Penguin Old Value: 58581 - Value: 813 | Rap changed: -7106%
Category: Pet Id: Player Fox Old Value: 4365 - Value: 976 | Rap changed: -348%
Category: Pet Id: Player Gecko Old Value: 10035 - Value: 1578 | Rap changed: -536%
Category: Pet Id: Player Fox Old Value: 4365 - Value: 450148 | Rap changed: 99%
Category: Pet Id: Recruiter Axolotl Old Value: 233 - Value: 51061 | Rap changed: 99%
Category: Pet Id: Titanic Love Corgi Old Value: 72861953705 - Value: 13696060630 | Rap changed: -432%
Category: Pet Id: Huge Player Fox Old Value: 71880982 - Value: 14936122 | Rap changed: -382%
Category: Pet Id: Guard Hydra Old Value: 44412915 - Value: 44412915 | Rap changed: 0%
Category: Pet Id: Huge Googly Corgi Old Value: 270000000000 - Value: 95221676 | Rap changed: -283449%
Category: Pet Id: Pog Dog Old Value: 225031 - Value: 1897506 | Rap changed: 88%
Category: Pet Id: Player Gecko Old Value: 10035 - Value: 412780 | Rap changed: 97%
Category: Pet Id: Guard Hydra Old Value: 44412915 - Value: 93393 | Rap changed: -47455%
Category: Pet Id: Player Penguin Old Value: 58581 - Value: 2386 | Rap changed: -2356%
Category: Pet Id: Googly Corgi Old Value: 6980248 - Value: 5322943 | Rap changed: -32%
Category: Pet Id: Guard Hydra Old Value: 44412915 - Value: 2615186 | Rap changed: -1599%
Category: Pet Id: Googly Shark Old Value: 12772904 - Value: 12772904 | Rap changed: 0%
Category: Pet Id: Blimp Dragon Old Value: 4000 - Value: 4000 | Rap changed: 0%
Category: Pet Id: Titanic Guard Dominus Old Value: 74899799675 - Value: 74899799675 | Rap changed: 0%
Category: Pet Id: Huge Jaguar Old Value: 18555839759 - Value: 18555839759 | Rap changed: 0%
Category: Pet Id: Frontman Jellyfish Old Value: 1309 - Value: 1309 | Rap changed: 0%
Category: Pet Id: Huge Bobcat Old Value: 443416645 - Value: 20878200033 | Rap changed: 97%
Category: Pet Id: Huge Kawaii Cat Old Value: 100000000000 - Value: 100000000000 | Rap changed: 0%
Category: Pet Id: Huge Crystal Spider Old Value: 7857999975 - Value: 46109860 | Rap changed: -16942%
Category: Pet Id: Huge Clover Griffin Old Value: 2322181684 - Value: 167991335 | Rap changed: -1283%
Category: Pet Id: Huge Parrot Old Value: 8583839938 - Value: 8583839938 | Rap changed: 0%
Category: Pet Id: Titanic Parrot Old Value: 15594470238 - Value: 15594470238 | Rap changed: 0%
Category: Pet Id: Huge Wishing Dragon Old Value: 2667200007 - Value: 299755423 | Rap changed: -790%
Category: Pet Id: Huge Player Corgi Old Value: 4260540710 - Value: 4260540710 | Rap changed: 0%
Category: Pet Id: Doodle Agony Old Value: 1 - Value: 1 | Rap changed: 0%
Category: Pet Id: Doodle Dragon Old Value: 1 - Value: 1 | Rap changed: 0%
Category: Pet Id: Huge Frontman Jellyfish Old Value: 2437241288 - Value: 2437241288 | Rap changed: 0%
Category: Pet Id: Doodle Griffin Old Value: 2300000 - Value: 2300000 | Rap changed: 0%
Category: Pet Id: Horseshoe Crab Old Value: 1438042 - Value: 5609 | Rap changed: -25539%
Category: Pet Id: Huge Chroma Doodle Axolotl Old Value: 3534400006 - Value: 66279999552 | Rap changed: 94%
Category: Pet Id: Player Piggy Old Value: 18180004751 - Value: 18180004751 | Rap changed: 0%
Category: Pet Id: Titanic Guard Dominus Old Value: 74899799675 - Value: 23699364852 | Rap changed: -217%
Category: Pet Id: Guard Dominus Old Value: 1977041 - Value: 1977041 | Rap changed: 0%
Category: Pet Id: Titanic Guard Dominus Old Value: 74899799675 - Value: 8818197024 | Rap changed: -750%
Category: Pet Id: Cupcake Hamster Old Value: 2350 - Value: 42438 | Rap changed: 94%
Category: Pet Id: Huge Guard Dominus Old Value: 25092339 - Value: 25092339 | Rap changed: 0%
Category: Pet Id: Hi-Tech Flamingo Old Value: 1 - Value: 1 | Rap changed: 0%
Category: Pet Id: Jelly Hydra Old Value: 2253 - Value: 3150 | Rap changed: 28%
Category: Pet Id: Player Panda Old Value: 9815 - Value: 9815 | Rap changed: 0%
Category: Pet Id: Guard Dragon Old Value: 14710 - Value: 14710 | Rap changed: 0%
Category: Pet Id: Frontman Jellyfish Old Value: 1309 - Value: 82381 | Rap changed: 98%
Category: Pet Id: Huge Guard Dragon Old Value: 1900000021 - Value: 1900000021 | Rap changed: 0%
Category: Pet Id: Guard Dominus Old Value: 1977041 - Value: 5084085 | Rap changed: 61%
Category: Pet Id: Player Corgi Old Value: 853 - Value: 853 | Rap changed: 0%
Category: Pet Id: Huge Guard Dragon Old Value: 1900000021 - Value: 1215854593 | Rap changed: -57%
Category: Pet Id: Doll Cat Old Value: 197045 - Value: 197045 | Rap changed: 0%
Category: Pet Id: Camo Axolotl Old Value: 2940147 - Value: 288534 | Rap changed: -919%
